frame,timestamp_ms,scenario_ground_truth,ear,mar,pose_horiz_ratio,pose_vert_ratio,gaze_avg_ratio,hand_raise_metric,pose_forward_metric,mouth_curl_metric,emotion_surprise_metric,pose_horiz_centered
35,2333.333333,Looking Left,0.319405,0.013841,-0.155951,0.542420,0.334615,-1.607733079286225,0.3627060888233628,-0.0067802484951283186,0.17354340751710534,-1.30917042663247
36,2400.000000,Looking Left,0.330968,0.000000,-0.160806,0.539753,0.317036,-1.6622976927572441,0.3628768164655979,-0.010795051603000089,0.1654837880436677,-1.319433383792928
37,2466.666667,Looking Left,0.338339,0.019887,-0.157372,0.540115,0.355208,-1.6875602295646734,0.3614132950106638,-0.010856585862107498,0.1890566522077174,-1.3128123030757504
38,2533.333333,Looking Left,0.346723,0.014249,-0.160848,0.545713,0.349337,-1.6960261546560709,0.36615060306432234,-0.0027285662841151324,0.18761087709197388,-1.319781212844773
39,2600.000000,Looking Left,0.328769,0.014249,-0.164973,0.545860,0.322084,-1.6914198017770041,0.36848227794344,-0.0027292978958621764,0.17863401603344722,-1.3280298454250528
40,2666.666667,Looking Left,0.346693,0.013868,-0.160228,0.544305,0.317036,-1.6843072514267443,0.3660736605454918,-0.004082286354842075,0.18721392520149796,-1.3188007349531448
41,2733.333333,Looking Left,0.339707,0.014249,-0.165013,0.545469,0.317036,-1.6722313016887547,0.36704851701451635,-0.002713776651993565,0.18410311441334007,-1.3283575182879432
42,2800.000000,Looking Left,0.373788,0.013877,-0.169878,0.545469,0.285897,-1.6648124151192436,0.3686594072429394,-0.00542755330398713,0.2007708752600889,-1.3383033266010425
43,2866.666667,Looking Left,0.337196,0.000000,-0.165734,0.545614,0.355208,-1.6351647783650523,0.3664697783888722,-0.005428992856649229,0.16859775587079714,-1.330016618696392
44,2933.333333,Looking Left,0.379226,0.014468,-0.169838,0.544305,0.336476,-1.624346245956587,0.3692518650343441,-0.004082286354842075,0.20408122372286594,-1.3379932696654435
45,3000.000000,Looking Left,0.363705,0.000000,-0.171295,0.546951,0.309806,-1.624917429863119,0.36813452993518825,-0.004081727099225389,0.18185264304867188,-1.3411137687339314
46,3066.666667,Looking Left,0.359538,0.000000,-0.160265,0.547026,0.269231,-1.5941275210831618,0.36633809920128746,-0.0027215242365613832,0.17976904268290678,-1.3191013493103705
47,3133.333333,Looking Left,0.342327,0.019887,-0.163702,0.541654,0.298263,-1.5846389833009678,0.3688330453203589,-0.00544375412274156,0.19105053100062125,-1.3259881987120743
48,3200.000000,Looking Left,0.354298,0.020761,-0.173406,0.545680,0.267511,-1.4701670008512155,0.3717502473549014,-0.005429653034538367,0.19791053821479868,-1.3459587931871695
49,3266.666667,Looking Left,0.335838,0.014692,-0.192332,0.549819,0.214062,-1.4483927020322716,0.37987474040717323,-0.006804692653426951,0.18261035200490663,-1.3839563317324621
50,3333.333333,Looking Left,0.339191,0.014273,-0.188048,0.547097,0.271875,-1.422509418934362,0.3772978767241732,-0.006804692653426951,0.18386787707194324,-1.3748371707720095
51,3400.000000,Looking Left,0.344603,0.029798,-0.183869,0.544505,0.309806,-1.4210053573945318,0.37485655158608533,-0.004083783872651907,0.20209897906393443,-1.366479498001359
52,3466.666667,Looking Left,0.352301,0.029798,-0.183829,0.543130,0.304598,-1.4234510533624327,0.37537322296227477,-0.006823244739655441,0.20594824825105273,-1.3661813158130705
53,3533.333333,Looking Left,0.346578,0.000000,-0.170620,0.543130,0.231412,-1.4227330399831999,0.36925107065042345,-0.006823244739655441,0.17328906999096444,-1.339992721327775
54,3600.000000,Looking Left,0.346812,0.014487,-0.174744,0.543059,0.205208,-1.4281131223275236,0.3714641547359245,-0.00682235544441576,0.18789271647342087,-1.3480238786844636
55,3666.666667,Looking Left,0.341992,0.014700,-0.179726,0.543130,0.223599,-1.4564980497313618,0.37314596569174135,-0.006823244739655441,0.18569550527929196,-1.3583946464533363
56,3733.333333,Looking Left,0.338110,0.014692,-0.175546,0.544442,0.258082,-1.4599076595879386,0.37030995456594734,-0.005444419700957431,0.18374653786130676,-1.3500352947828542
57,3800.000000,Looking Left,0.384152,0.014493,-0.193168,0.547697,0.165385,-1.5316980015179829,0.38060497239449964,-0.006846206781715455,0.2065686625487546,-1.38577197612387
58,3866.666667,Looking Left,0.398670,0.020494,-0.188204,0.547740,0.097659,-1.5444437350477564,0.37902498411195157,-0.0027386983731872896,0.21982845423465439,-1.3759789874367316
59,3933.333333,Looking Left,0.321124,0.014491,-0.189074,0.551812,0.357029,-1.5474908844441513,0.37811214074429345,-0.004097611288052477,0.1750530360584653,-1.3781390956410808
60,4000.000000,Looking Left,0.371867,0.000000,-0.197394,0.542366,0.263736,-1.3970937829380266,0.3825198901494493,-0.002739222332314174,0.18593346533298988,-1.394355018832627
61,4066.666667,Looking Left,0.379641,0.000000,-0.193235,0.546571,0.202473,-1.3422314791441483,0.38131423580542223,-0.0041198842200628645,0.1898206228446816,-1.3862487430662236
62,4133.333333,Looking Left,0.315458,0.014704,-0.192467,0.546375,0.366071,-1.3100564698774633,0.3805668082958132,-0.0027318733732168447,0.17243312384343817,-1.3849251158150724
63,4200.000000,Looking Left,0.395899,0.020797,-0.192361,0.543790,0.200000,-1.329793661188959,0.3816923809585014,0.0013732066902120597,0.21874652172582118,-1.3841620282380935
64,4266.666667,Looking Left,0.354077,0.000000,-0.188283,0.546397,0.317308,-1.337419068756923,0.37830227948466916,0.0,0.1770387387349044,-1.3765569882270658
65,4333.333333,Looking Left,0.381625,0.000000,-0.183294,0.543616,0.240260,-1.370734686975068,0.37641694243762275,-0.002731740858701651,0.19081240006204087,-1.3663701775284198
66,4400.000000,Looking Left,0.359916,0.014924,-0.188283,0.546375,0.355172,-1.3739502174415315,0.3782913923048846,-0.0013659366866084223,0.19488182857519912,-1.3765569882270658
67,4466.666667,Looking Left,0.397398,0.020795,-0.196591,0.545132,0.210826,-1.4522576668057183,0.3834267053815254,-0.0013696779693138626,0.21949424871786985,-1.3928665876029234
68,4533.333333,Looking Left,0.354156,0.014704,-0.184867,0.546397,0.337931,-1.4814407644230967,0.3753551249394874,0.0,0.19178250531918717,-1.3696995383320971
69,4600.000000,Looking Left,0.396145,0.021427,-0.197368,0.539627,0.241582,-1.5425339852575488,0.38229831790638474,0.0,0.21949996602793356,-1.3941705941609845
70,4666.666667,Looking Left,0.326675,0.000000,-0.193277,0.543476,0.364721,-1.538496670531747,0.37825757017328165,-0.00407607190725284,0.16333741394390275,-1.3865546218487395
71,4733.333333,Looking Left,0.395319,0.020795,-0.206661,0.546318,0.290752,-1.5390410320920789,0.38600373781409275,0.0,0.21845443744269127,-1.412885966279224
72,4800.000000,Looking Left,0.366005,0.000000,-0.184094,0.543446,0.372414,-1.6264020817657534,0.37436797066116995,-0.0013586153960734163,0.18300274893826582,-1.368152933982844
73,4866.666667,Looking Left,0.386844,0.014493,-0.196591,0.543616,0.286207,-1.669417859441624,0.3825687486840573,-0.004097611288052477,0.207914623318811,-1.3928665876029234
74,4933.333333,Looking Left,0.354157,0.000000,-0.179910,0.546145,0.320690,-1.6804423484889663,0.37232154706182913,-0.002717140516532482,0.177078730741106,-1.359785026129738
75,5000.000000,Looking Left,0.374758,0.020203,-0.186643,0.543552,0.268966,-1.7034045678390286,0.3792963909455217,-0.0027314147512630003,0.20758185251102135,-1.372864997136011
76,5066.666667,Looking Left,0.352351,0.000000,-0.165277,0.544643,0.361290,-1.7036407840220322,0.3667192112843828,-0.0013548344576750132,0.17617552339588485,-1.3304762838386748
77,5133.333333,Looking Left,0.379535,0.000000,-0.181762,0.543616,0.258974,-1.70799005537545,0.3777308774352749,-0.002731740858701651,0.18976754141861335,-1.3632174348738455
78,5200.000000,Looking Left,0.353064,0.014286,-0.174268,0.544909,0.280645,-1.7074189390300791,0.3719874734001125,-0.005449085594149984,0.19081781394027053,-1.3485012834466814
79,5266.666667,Looking Left,0.379815,0.000000,-0.173530,0.543586,0.293899,-1.7049492047823138,0.373200076351248,-0.0027315879812971843,0.189907403569755,-1.3469234572128825
80,5333.333333,Looking Left,0.324543,0.000000,-0.174260,0.544909,0.391026,-1.7047720695145072,0.3719826499798888,-0.004086814195612487,0.16227150625449413,-1.348443247196802
81,5400.000000,Looking Left,0.406732,0.014491,-0.177612,0.546283,0.271429,-1.704810117990876,0.3756472051480362,-0.0027314147512630003,0.21785705353478463,-1.354805242327679
82,5466.666667,Looking Left,0.392826,0.000000,-0.170111,0.544909,0.300000,-1.6849184106730208,0.36971695771918295,-0.005449085594149984,0.19641304025858874,-1.3401451349063602
83,5533.333333,Looking Left,0.377884,0.000000,-0.174986,0.543616,0.341026,-1.6523570751737209,0.371885562626408,-0.005463481717403302,0.188942155360583,-1.34989454360801
84,5600.000000,Looking Left,0.378600,0.020496,-0.183276,0.546283,0.291026,-1.6431247969458684,0.37660336701760927,-0.0027314147512630003,0.20979566610503134,-1.3662397834244344
85,5666.666667,Looking Left,0.348650,0.000000,-0.174976,0.544909,0.374359,-1.6302002508870423,0.3713064869527041,-0.005449085594149984,0.1743249852412172,-1.3498125390534599
86,5733.333333,Looking Left,0.403574,0.000000,-0.181719,0.543552,0.280303,-1.6313249602191313,0.37767205611997895,-0.0040971221268945,0.20178686260900752,-1.3628918681936388
87,5800.000000,Looking Left,0.353982,0.000000,-0.178409,0.540711,0.304467,-1.6311813876741665,0.37321023614739957,-0.006792851291331206,0.1769908963680123,-1.356741359487244
88,5866.666667,Looking Left,0.399662,0.000000,-0.174220,0.540633,0.281519,-1.6345022081803648,0.37088348164720986,-0.0054334988523038925,0.19983120637869983,-1.3481299808783331
89,5933.333333,Looking Left,0.308844,0.000000,-0.179891,0.544795,0.369900,-1.616709030360802,0.3728509857947438,-0.0040859650252697026,0.1544219006203248,-1.3596422265676686
90,6000.000000,Looking Left,0.331006,0.000000,-0.183785,0.543197,0.360390,-1.6105064313054929,0.3753791025463043,-0.002729633414649035,0.16550314044820919,-1.36585949819721
91,6066.666667,Looking Left,0.299929,0.000000,-0.177430,0.544563,0.292842,-1.609716170847322,0.374591542434008,-0.006807038086102719,0.14996425478119776,-1.35342050328912
92,6133.333333,Looking Left,0.300535,0.000000,-0.174021,0.541894,0.381818,-1.6124345803527298,0.3714667562618844,-0.006807719472561319,0.15026745787576756,-1.346590034505693
93,6200.000000,Looking Left,0.324014,0.000000,-0.183141,0.543190,0.365152,-1.5752148151657088,0.37479806744168026,-0.009505817011894024,0.16200723519358745,-1.365233449797788
94,6266.666667,Looking Left,0.361895,0.000000,-0.178202,0.540474,0.346354,-1.5094793356411165,0.3729655769443113,-0.00814784315305202,0.18094746253081037,-1.3551675821136848
95,6333.333333,Looking Left,0.343465,0.000000,-0.183174,0.541945,0.276923,-1.4793943676737864,0.3754242543401172,-0.008170020682115812,0.1717326005405621,-1.3654818665595476
96,6400.000000,Looking Left,0.354633,0.014262,-0.183141,0.540643,0.266209,-1.4681540317062798,0.37599015642624056,-0.008191555672945381,0.19157918290879872,-1.365233449797788
97,6466.666667,Looking Left,0.353620,0.014262,-0.191466,0.540693,0.263130,-1.4357054988399864,0.3805623865007319,-0.006826932670992004,0.1910725807419466,-1.3818826382099563
98,6533.333333,Looking Left,0.351403,0.000000,-0.183174,0.541945,0.223599,-1.4166641042630959,0.3754242543401172,-0.005446680454743874,0.1757016633573993,-1.3654818665595476
99,6600.000000,Looking Left,0.371022,0.000000,-0.179041,0.546155,0.225446,-1.4160563545749971,0.3742260756178749,-0.005461546136793603,0.18551111254276875,-1.3573792613383038
100,6666.666667,Looking Left,0.361082,0.000000,-0.183205,0.543424,0.220955,-1.3921780749999546,0.3762687261105509,-0.006826932670992004,0.1805408390802267,-1.3657067414692137
101,6733.333333,Looking Left,0.361292,0.014280,-0.184742,0.543373,0.206268,-1.3963094693527163,0.3749072018618202,-0.005461037115296921,0.19492571140063333,-1.36876958963545
102,6800.000000,Looking Left,0.357300,0.000000,-0.179759,0.543319,0.238542,-1.4576847446211232,0.3732570897974351,-0.005460487531906952,0.17865017451689447,-1.3586438877352272
103,6866.666667,Looking Left,0.369422,0.000000,-0.192361,0.547286,0.241270,-1.5449953715245874,0.3797367920528783,-0.005445630468882175,0.18471082872481892,-1.3841620282380935
104,6933.333333,Looking Left,0.356784,0.000000,-0.174877,0.548395,0.357937,-1.5468268363953188,0.3706764452921153,-0.005429653034538367,0.17839183317841553,-1.3490517812073939
105,7000.000000,Looking Left,0.391176,0.000000,-0.167862,0.545614,0.247396,-1.5707701508561194,0.37077282545988116,-0.005428992856649229,0.1955878115212451,-1.3347099408032763
106,7066.666667,Looking Left,0.328691,0.000000,-0.175677,0.551173,0.347017,-1.5873254660670986,0.3703370332123453,-0.00271513671054121,0.16434533865296758,-1.351038762149382
107,7133.333333,Looking Left,0.385806,0.000000,-0.171923,0.544305,0.271875,-1.6008655979286326,0.3735559548501473,-0.004082286354842075,0.19290315988964785,-1.3426395514610217
108,7200.000000,Looking Left,0.325228,0.000000,-0.166615,0.552731,0.327957,-1.627233035151149,0.3673521690479277,-0.0027228152344410876,0.16261389464527023,-1.332916861877497
109,7266.666667,Looking Left,0.374705,0.000000,-0.173375,0.544442,0.284778,-1.6681101984561715,0.37231886826810134,-0.004083314775718073,0.18735232944436836,-1.3457179508618085
110,7333.333333,Looking Left,0.348197,0.014085,-0.165859,0.548395,0.373563,-1.6931555562739555,0.3668303295362274,-0.005429653034538367,0.18818318913588877,-1.3310224061909963
111,7400.000000,Looking Left,0.387976,0.014262,-0.167862,0.544305,0.298263,-1.6979377006450762,0.37132300304386,-0.0054430484731227665,0.20825048337916346,-1.3347099408032763
112,7466.666667,Looking Left,0.366615,0.000000,-0.161046,0.548395,0.344289,-1.6966579739347494,0.3652470090077268,-0.004072239775903775,0.1833075361049357,-1.3214005493091616
113,7533.333333,Looking Left,0.374933,0.014284,-0.155632,0.545788,0.242188,-1.71749952158027,0.3654029867746402,-0.0027289421777663037,0.20175052324868334,-1.3105841739845687
114,7600.000000,Looking Left,0.360130,0.000000,-0.174178,0.548720,0.271205,-1.713832985977621,0.37280567151890026,-0.00409492306756029,0.18006494612878848,-1.3478053426037806
115,7666.666667,Looking Left,0.355165,0.000000,-0.174877,0.548656,0.319235,-1.7357861704330004,0.3720915992521409,-0.004094450121973553,0.17758241963542737,-1.3490517812073939
116,7733.333333,Looking Left,0.376624,0.000000,-0.174877,0.548656,0.253348,-1.7373679431053615,0.3720915992521409,-0.006824083536622588,0.18831196309631387,-1.3490517812073939
117,7800.000000,Looking Left,0.361200,0.014284,-0.170006,0.548589,0.244937,-1.7351644402281494,0.3704613723765034,-0.0027292978958621764,0.19488414788625777,-1.3393153806843983
118,7866.666667,Looking Left,0.369926,0.000000,-0.183205,0.547164,0.248016,-1.744940049631126,0.37578977638989053,-0.008166629551436147,0.1849631738747968,-1.3657067414692137
119,7933.333333,Looking Left,0.372687,0.000000,-0.178979,0.548656,0.233028,-1.7572894211633403,0.3743215238129578,-0.002729633414649035,0.1863433566320522,-1.356908855591704
120,8000.000000,Looking Left,0.383403,0.014284,-0.183205,0.549819,0.222222,-1.76176364291996,0.3760061513760857,-0.00544375412274156,0.2059858691471975,-1.3657067414692137
121,8066.666667,Looking Left,0.363286,0.000000,-0.170006,0.548656,0.282986,-1.7631103403367219,0.370493145643816,-0.00545926682929807,0.1816428982303303,-1.3393153806843983
122,8133.333333,Looking Left,0.371433,0.014704,-0.192300,0.548720,0.181920,-1.7613730987192553,0.38052073713456364,-0.00545989742341372,0.20042099750685222,-1.383726544124185
123,8200.000000,Looking Left,0.387523,0.014491,-0.188179,0.548779,0.248798,-1.7604042348061555,0.3783127213193864,-0.00682560941488369,0.20825265685640543,-1.3757985114511564
124,8266.666667,Looking Left,0.390894,0.014491,-0.184022,0.548779,0.260216,-1.7641104302546027,0.3760549810371068,-0.005460487531906952,0.20993799141283262,-1.367614373531341
125,8333.333333,Looking Left,0.382130,0.000000,-0.179067,0.548720,0.219618,-1.7713405050575746,0.3744073652930679,-0.00545989742341372,0.1910651234673349,-1.357579331980018
126,8400.000000,Looking Left,0.391078,0.014280,-0.184770,0.547286,0.317909,-1.7759974272339023,0.374529850779014,-0.005445630468882175,0.20981885061585753,-1.3689747400496413
127,8466.666667,Looking Left,0.371250,0.014491,-0.170006,0.549950,0.171875,-1.7783216599349958,0.3699467724863365,-0.002722522581767938,0.20011629340859793,-1.3393153806843983
128,8533.333333,Looking Left,0.376372,0.014704,-0.194830,0.551450,0.248798,-1.7781883890739685,0.37883213905528834,-0.00545989742341372,0.20289031532218005,-1.389219541868711
129,8600.000000,Looking Left,0.379928,0.000000,-0.179041,0.547227,0.199777,-1.7755230597813818,0.3735543106730326,-0.004083783872651907,0.18996394962657825,-1.3573792613383038
130,8666.666667,Looking Left,0.366898,0.014487,-0.199911,0.548779,0.267196,-1.7749339581531993,0.3802162123631246,-0.005460487531906952,0.19793548484641044,-1.399379317490202
131,8733.333333,Looking Left,0.361916,0.000000,-0.179041,0.548779,0.171875,-1.7751316513560003,0.37441907552572656,-0.002730243765953476,0.18095812141368828,-1.3573792613383038
132,8800.000000,Looking Left,0.381356,0.014284,-0.184770,0.547341,0.264468,-1.747935175053874,0.37455624364016876,-0.006807719472561319,0.2049621631666821,-1.3689747400496413
133,8866.666667,Looking Left,0.359026,0.000000,-0.178943,0.544442,0.240841,-1.6537636163834464,0.37322687380745284,-0.005444419700957431,0.17951299756361322,-1.3566385936424057
134,8933.333333,Looking Left,0.352997,0.020195,-0.174782,0.545927,0.233259,-1.6147338130312716,0.37178540148160694,-0.00545926682929807,0.19669324965993235,-1.3483156574850903
135,9000.000000,Looking Left,0.374837,0.000000,-0.174093,0.544442,0.245889,-1.6229755593697668,0.37165221061381976,-0.006805524626196788,0.18741837135303918,-1.3471451958449088
136,9066.666667,Looking Left,0.361957,0.014487,-0.169247,0.545742,0.171875,-1.5561198409002024,0.3695036932206132,-0.0067878417763530255,0.19546532197591332,-1.337462012512963
137,9133.333333,Looking Left,0.373637,0.000000,-0.169214,0.545927,0.174603,-1.545982771505478,0.3708553528296066,-0.006824083536622588,0.18681833601805486,-1.3371999984795744
138,9200.000000,Looking Left,0.377347,0.014487,-0.169247,0.544375,0.189116,-1.5579298457099504,0.37002641231263045,-0.00544375412274156,0.20316023138522368,-1.337462012512963
139,9266.666667,Looking Left,0.387495,0.000000,-0.176345,0.548589,0.285714,-1.6210680094555234,0.37071547421356116,-0.0027292978958621764,0.19374735705782656,-1.3519748707442174
140,9333.333333,Looking Left,0.373226,0.014491,-0.160925,0.545788,0.247396,-1.6228811097790996,0.3662388041316838,-0.005457884355532607,0.20110425090168557,-1.3204102471113366
141,9400.000000,Looking Left,0.397668,0.000000,-0.165734,0.544305,0.223599,-1.646383237911592,0.36701480208687776,-0.0027215242365613832,0.19883401178167603,-1.330016618696392
142,9466.666667,Looking Left,0.374772,0.000000,-0.165086,0.544305,0.221875,-1.668837984593398,0.3677107637889982,-0.0027215242365613832,0.18738596392410917,-1.3289456775013055
143,9533.333333,Looking Left,0.380242,0.000000,-0.155550,0.544305,0.221875,-1.6529032494338771,0.3645372650727565,-0.0054430484731227665,0.1901208819243066,-1.3098922453278259
144,9600.000000,Looking Left,0.370441,0.014284,-0.164441,0.545614,0.238542,-1.6733750936734797,0.367856453673828,-0.0027144964283246143,0.19950459031505777,-1.3278583157129673
145,9666.666667,Looking Left,0.397736,0.000000,-0.160358,0.548328,0.183908,-1.7197818987900957,0.365868988013552,-0.004071744642486922,0.1988677631567823,-1.3198705209313275
146,9733.333333,Looking Left,0.382222,0.014491,-0.171475,0.549886,0.296296,-1.7335679122773227,0.3686043147864128,-0.005444419700957431,0.20560223127217248,-1.3425205318151698
147,9800.000000,Looking Left,0.373698,0.014083,-0.165148,0.547097,0.214062,-1.7365920795777234,0.3680243872042375,-0.00544375412274156,0.20093202866949653,-1.329443961368922
148,9866.666667,Looking Left,0.371989,0.000000,-0.169978,0.547026,0.261161,-1.7360012641612534,0.36958176479637944,-0.006803810591403458,0.18599426403351127,-1.339096674662588
149,9933.333333,Looking Right,0.000000,0.000000,0.500000,0.500000,0.500000,-2.240613692753818,,,,-1.339096674662588
150,10000.000000,Looking Right,0.577768,0.067176,1.433156,0.552836,1.394841,-2.1967823017669503,0.4802987802249368,-0.010347198154309494,0.3560599103170599,1.885732068636385
151,10066.666667,Looking Right,0.547610,0.083588,1.360956,0.546663,1.341667,-2.157529011933151,0.44461555456485347,-0.00849735619926287,0.3573924556125616,1.7395322747194992
152,10133.333333,Looking Right,0.486438,0.095835,1.415038,0.544818,1.220822,-2.093189901903475,0.4613069207221049,-0.009778787392991381,0.3390543043755601,1.8493086227896713
153,10200.000000,Looking Right,0.509083,0.082102,1.428102,0.538523,1.172316,-1.9604260320710059,0.4664524680421656,-0.009816831840815346,0.33664338436588914,1.8746899906687646
154,10266.666667,Looking Right,0.480435,0.098058,1.427451,0.544300,1.072436,-1.971250517046962,0.4659107959512139,-0.009769487907990404,0.3382754275034536,1.872306684724295
155,10333.333333,Looking Right,0.482897,0.099599,1.426139,0.540091,1.047316,-1.9611378375915585,0.4664012977669796,-0.00979439685705534,0.34104729564492636,1.8705864200022457
156,10400.000000,Looking Right,0.474920,0.099599,1.446230,0.540007,1.025641,-1.9374041231202477,0.4705635802571084,-0.009742389394744226,0.33705844789336303,1.910208771696932
